grid_id_main,single_family_ha,multi_family_ha,facility_neighborhood_ha,facility_sales_ha,facility_office_ha,facility_education_ha,facility_industrial_ha,parks_green_ha,water_area_ha,road_area_ha,subway_influence_ha,bus_routes_cnt,cooling_kwh_per_m2,heating_kwh_per_m2,other_electricity_kwh_per_m2
3073,13.97646162992862,0.6554504977333905,0.0,0.0,0.0,0.0,14.997869858965863,0.0,0.0,1.2700471310108752,0.0,0,14.74904375754726,31.71286471159027,7.961878602351193
3074,13.452060214654937,0.0,0.0,0.0,0.0,0.0,13.858094946995411,0.0,0.0,1.571909726619008,0.0,0,17.6626368505028,30.536917512313217,6.919390958309205
3075,4.117436293798972,0.1275949093761346,0.0,0.0,0.0,0.0,7.184998044024263,0.0,0.0,0.6868488087691746,0.0,0,11.060925101462145,11.99093622864817,6.448723369509182
3076,0.2018598443026545,1.709178066775122,0.0,0.0,0.0,0.0,2.003810101464951,0.0,0.0,0.893228806843128,0.0,0,4.810669235252283,4.717845871797376,4.779557683195545
3077,1.1587286186413055,0.8005108234848212,0.0,0.0,0.0,0.0,2.863349167568363,0.0,0.0,0.2996324669952838,0.0,0,5.506200313543491,5.652387288720839,3.373731113469436
3078,0.0587161714477405,0.0,0.0,0.0,0.0,0.0,0.0,0.7735366928854388,0.0,1.3544092078514138,0.0,0,0.3312160068750476,0.2593557295760469,0.1391168256916964
3079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39616786365368,0.0,0.6970690185105747,0.0,0,0.0,0.0,0.0
3080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.202035947579538,0.0,0.0596070412966072,0.0,0,0.0,0.0,0.0
3081,0.0248572742584565,0.0,0.0,0.0,0.0,0.0,0.0,5.024667355677481,0.0,0.6635564597897107,0.0,0,0.1506678296089599,0.1162646762356661,0.0638455791597328
3082,13.507086507982562,0.1888165694042892,0.0,0.0,0.0,0.0,0.0,0.0670179942228994,0.0,1.670846609060891,0.0,0,25.23401000930632,35.68134054182232,4.050752929673961
3083,32.27669493263528,0.3055360513419022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.286284531206139,0.0,0,56.155109838465805,82.95489181557,10.382988912964809
3084,5.288577998985954,0.0199327012966662,0.0,0.0,0.0,0.0,0.0,2.561910602629675,0.0,1.0308519813874206,0.0,4,12.496249895655646,15.148127063270142,3.649098569199293
3085,3.891958824431947,0.0457688140607254,0.0,0.0,0.0,0.0,0.0,5.7141954114692695,0.0,0.4099719963919722,0.0,0,10.114589339723985,11.14539110464357,5.076245270984943
3086,8.015094592426959,0.5287360277798154,0.0,0.0,0.0,0.0,0.0,6.028461677636616,0.0,0.0,0.0,0,17.856042075417967,22.667253675113795,7.663384121476066
3087,10.894231224210683,0.0023421013826836,0.0,0.0,0.0,0.0,0.0,2.154924894573558,0.0,0.8687930567252046,0.0,0,27.823661366950084,30.94333428691209,13.697449642844669
3088,9.628080604340177,0.0161388310660171,0.0,5.898900670719844,3.551544724855006,0.0,0.0,1.7726656478531893,0.0,1.3746732029341238,0.0,0,23.44436326954977,26.783062491977585,11.6846464968681
3089,5.724388979382313,0.0,0.9403560376944808,0.0,0.0,0.0,0.0,0.1775246367846241,0.0,1.0451393117625911,0.0,0,13.793398367824503,16.066878347734292,6.424856747794443
3090,7.169197010475345,0.5063457653309366,4.232957709221048,0.924623211823496,0.0,0.0,0.0,0.0,0.0,1.6077188357652852,0.0,1,13.3988008922347,19.04891119670998,5.119086622515198
3091,6.4684627646396775,0.2885572701546424,0.0,0.2885572701546424,0.0,0.0,0.0,0.3532137911173629,0.0,1.770956131924867,0.0,6,14.74739408660455,18.12676805324996,5.793753059614689
3092,8.119848077948415,0.0345268770703369,0.0,0.0,0.0,0.0,0.0,0.2686374458435052,0.0,1.15104221298758,0.0,1,16.14564072894459,21.235279626410065,4.929817410605102
3093,8.864379177581657,0.0222984940972269,0.0,2.1707310340100445,0.0,0.0,0.0,0.0598012792197923,0.0,0.9706266428630984,0.0,4,17.36235319372111,22.92063211621378,7.302150610435044
3094,31.206687949743767,0.0544561814665435,0.0,5.214248784908207,0.0,0.0,0.0,0.3239991087006653,0.0,0.3984058200480636,0.0,0,41.50376103307731,71.99794828263728,11.441213755369205
3095,15.010039917598403,0.0073372166593512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1321466760862409,0.0,0,28.05056885611343,39.41899855321712,4.461144270205088
3096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4680741061416688,0.0,0,0.0,0.0,0.0
3097,0.0,0.2223636778551483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4362142807183859,0.0,0,1.2154740385811456,0.9089637323402252,0.5981217381557632
3098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
3099,0.0,0.097036149845127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6141480884077504,0.0,0,0.5027103735688532,0.3549605716847435,0.2997631055452692
3100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9428338620909856,0.0,0,0.0,0.0,0.0
3101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4432407675665693,0.0,0,0.0,0.0,0.0
3102,0.0,0.0184312901662765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457645091220634,0.0,0,0.1043770489267856,0.0719549903128441,0.0433385427140604
3103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8232902817535663,0.0,0,0.0,0.0,0.0
3104,0.0,0.0130824315884038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702247947541764,0.0,0,0.0751895326557905,0.050012594665032,0.0433379395764073
3105,0.0,0.0569068980697192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05108144321626,0.0,0,0.2644281956271975,0.191711059103411,0.1896020293997639
3106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624432558390456,0.0,0,0.0,0.0,0.0
3107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6460870138776954,0.0,0,0.0,0.0,0.0
3108,5.620723407386645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6401638565643225,0.0,0,10.749244413600298,14.440371868436031,3.132985578323594
3109,14.64777722396204,0.00496034507654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3599402384986372,0.0,0,24.38883093935435,36.281397652510655,6.918219673804567
3110,23.866379729072325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6435660917253699,0.0,0,44.667767798876085,60.53295430882289,16.62413255988585
3111,4.758041731956219,0.0039974346703053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5387603482887513,0.0,0,9.782224435967192,12.517612213128618,3.4999780487658247
3112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4041317652854603,0.0,0,0.0,0.0,0.0
3113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4861210907311157,0.0,0,0.0,0.0,0.0
3114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.481197017084102,0.0,0,0.0,0.0,0.0
3115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1170286354873733,0.0,0,0.0,0.0,0.0
3116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2728014649409614,0.0,0,0.0,0.0,0.0
3117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1247408533397394,0.0,0,0.0,0.0,0.0
3118,1.1565574046934477,0.6386903641358506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.143654253236435,0.0,0,4.266839066866309,4.913674298317484,2.249170543512975
3119,9.930765211319969,0.201721126225849,0.9319479924963876,0.2998137099748338,0.0,1.2445528195078492,0.0,0.3297639952751626,0.0,0.5174694302271861,0.0,0,20.9885797636427,26.267776020463145,8.398704475657658
3120,6.308961337242016,0.0411434458464079,0.2503388989417939,0.0,0.0,0.0,0.0,0.122502957660668,0.0,1.159235035820114,0.0,8,14.6141392472407,17.294597410341034,6.623213726998449
3121,8.846411620466043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66575238189118,1.5450836288761989,7,17.69097226148036,22.838925964771608,6.965641392369787
3122,10.088467182830003,0.0756849329359663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.853596488262272,4.413622411000546,3,21.23826197205516,26.45701228188537,9.60608937950297
3123,9.789029817696283,0.0796353121704196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.837132742192558,0.8200679410865925,5,23.66530649254509,27.873174213277423,10.935706049521096
3124,4.506350610412989,0.0203422168669127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.078005124819396,0.0,0,17.558273128711214,16.033854836730395,8.213711644923961
3125,8.071679167216107,0.1329357278521162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4533427058574438,0.0,4,18.298305755728485,21.902959453242698,8.413266401467997
3126,7.734708949119005,0.6228687895696685,0.0,0.0,0.0,0.0,4.892729954159111,0.0733683654537892,0.0,2.341334338403259,0.0,0,15.736995404841249,20.77596311457687,7.139008463025586
3127,3.631609777415872,0.1253564001033508,0.1634742275155256,0.0,2.6291127339452296,0.0,1.336775410719691,0.0183067163685139,0.0,2.1370013388103115,0.0,1,12.294555167135131,12.099537949520052,5.404726039975529
3128,9.592133030593963,0.0,0.0,0.0,4.06848808879813,0.0,0.0,0.0,0.0,0.7763100372208156,0.0,0,19.58614623452748,24.53344995704739,9.533980587622128
3129,9.159449577210344,0.0086799850094727,1.263807416823648,0.0,0.0,0.0,0.0,0.0,0.0,0.5322212895552649,0.0,0,24.532279051368278,26.624851812750705,10.296169264584524
3130,7.802060624743592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.243406343956769,0.0,0,27.325512624598264,26.013483568200165,11.16195912030408
3131,8.62569795817738,0.0224473157579836,0.0,0.0,0.0,0.8202795977367038,0.0,0.0,0.0,0.7756550419415835,0.0,7,17.919826534904615,22.816888629638843,5.871085732591396
3132,15.93500441926646,0.8697492069844662,0.0,0.0,0.0,0.8915628769952053,0.0,0.0,0.0,1.043839004151534,0.0,0,30.85157324253632,42.91588417978531,6.7371710386484525
3133,9.15944813719192,5.467897044384106,0.0,0.0,0.0,7.119140810855753,0.0,0.0,0.0,1.196711461811096,0.0,3,31.25429456223773,38.49460641802837,8.574721506824527
3134,5.024108764478528,0.0,0.0,0.0,0.0,0.8902910133186135,0.0,0.7119168183271193,0.0,1.7487393362513777,0.0,1,12.308781817263528,14.216558572431412,6.722352222536082
3135,6.616376540970234,0.0438447966288957,0.0,0.0,0.0,0.0,8.210465259749196,0.7633204742500451,0.0,0.7799688133010217,0.0,0,17.28872640144937,19.112219355263765,9.912683399010632
3136,4.227358908834023,0.0407277338248589,0.0,0.0,0.0,0.0,7.728674165015481,0.0,0.0,0.3603933524951806,0.0,0,9.493756882771104,11.441896942853862,3.989456991091172
3137,0.90130627700094,4.021193121258851,0.0,0.0,0.0,0.0,5.733606470171254,0.0,0.0,0.4024908816849347,0.0,0,15.8959202487859,14.262206863091215,8.905411494462106
3138,21.70778782537942,0.4830349758713708,0.0,0.0,0.0,0.0,33.38017105687559,0.0,0.0,0.6805827835807576,0.0,2,27.35310016243923,49.60702295329168,9.75693873754999
3139,0.0586419759511643,0.0,0.0,0.0,0.0,0.0,0.0586419759511643,0.0,0.0,0.0034093455086349,0.0,3,0.2123911309536581,0.1929205757897193,0.0849614376024925
3140,0.5582135436917618,0.0,0.0,0.0,0.0,0.0,0.5582135436917618,0.0,0.0,1.040206269366376,0.0,0,1.0883131978969294,1.4888553182792432,0.7653417576796449
3141,0.127974979155307,0.0,0.0,0.0,0.0,0.0,0.1671132079483364,0.1586008246779612,0.0,1.3249869648871213,0.0,0,0.469222204053786,0.4421524724841836,0.2489732402057584
3142,0.1890825839285736,0.0,0.0,0.0,0.0,0.0,0.0,5.005492512387712,0.0,0.5239389786888969,0.0,0,0.7743984772463067,0.6843765899483842,0.4644012431197188
3143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0007758157139696,0.0,0,0.0,0.0,0.0
3144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.924794081717846,0.0,0.405557966390218,0.0,0,0.0,0.0,0.0
3145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0,0.0,0.0,0.0
3146,5.087750083823774,0.0104681148409898,0.0,0.0,0.0,0.0,0.0,1.7065041063105284,0.0,1.5447799565807705,0.0,0,9.295269474382852,13.34225527675702,1.8252717353930767
3147,16.335277571056885,0.0044396879057815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0424867541705702,0.0,0,30.27249424747061,42.02317502138499,6.706994266656459
3148,3.644843249823373,0.0147697633427561,0.0,0.0,0.0,0.0,0.0,0.7933280050423971,0.0,0.6825541151687967,0.0,0,8.762580801951021,10.507189453061285,1.9641283355928365
3149,6.434536550208788,0.0,0.0,0.0,0.0,0.0,0.0,5.670296983291099,0.0,0.5177268693819277,0.0,0,11.331808105278936,16.27248999329601,4.475811829033038
3150,2.9088064146791286,0.0813646514989937,0.0,0.0,0.0,0.0,0.0,4.85173326181904,0.0,1.4356212466526217,0.0,0,8.741449211004241,8.747626089838292,5.463963807235102
3151,3.426479187639427,0.1392444982868261,0.0,0.0,0.0,0.0,0.0,2.946269412317549,0.0,2.157142610551209,0.0,8,9.14607572288331,10.005267970638409,5.2473659942864135
3152,7.475852181408897,0.1792244904725183,0.0,0.0,0.0,0.0,0.0,2.9223664090946784,0.0,1.4919487689684894,0.0,0,15.001838488549636,19.68029841990741,6.133350674159147
3153,11.004312536854174,0.0,0.0,0.0,0.0,0.0,0.0,1.5772314093597717,0.0,2.007972783372748,0.0,6,18.90715947608681,27.1441853064532,6.14630639854935
3154,7.200308530454644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2747065755939547,0.0,0,14.9494166318613,18.63422206534821,8.386089934177962
3155,8.70618461946371,0.0333918409018191,2.15112967294826,0.0,0.0,0.0,0.0,0.0,0.0,0.1302305303124634,0.0,3,18.032911784452185,22.52616946002344,9.274703879923203
3156,16.51386581039096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8778531694170403,0.0,2,26.315234021036577,40.59432185288063,6.957990144384072
3157,9.481556960243529,0.0187277222647803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089949728337564,0.0,5,18.27262592069306,24.387772736894583,6.286912026109031
3158,37.42243923296172,0.0139482744405136,0.0,0.0,0.0,0.0,0.0,0.2597611615626373,0.0,0.9807620787945645,0.0,0,35.00043899650988,78.06453451857574,16.4085936259461
3159,8.850302743700821,0.0397683643712556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377968252678427,0.0,2,19.01554257460412,23.62680083532455,7.344607931423473
3160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157658958077008,0.0,1.7965875246126122,0.0,0,0.0,0.0,0.0
3161,0.0,0.1558891729153077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208773675125137,0.0,0,0.6524933207592708,0.5061169790034694,0.3638751333229072
3162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1622079262758773,0.0,0,0.0,0.0,0.0
3163,0.0,0.0309522802331144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3081018709026346,0.0,0,0.1324341613145888,0.0957202951580382,0.108348015922428
3164,0.0,0.1359723838199904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1090974694338391,0.0,0,0.6868775921840158,0.5176351545593019,0.4081100324467233
3165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1929051629931833,0.0,0,0.0,0.0,0.0
3166,0.0,0.0186030785191505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993364397952492,0.0,0,0.1238750720074751,0.0874881270647763,0.0577847146586604
3167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7372660025037645,0.0,0,0.0,0.0,0.0
3168,0.0,4.035240179955097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.106158875047481,0.0,3,6.061309570335427,8.605645133793654,2.100630207873835
3169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.257085772238556,0.0,1,0.0,0.0,0.0
3170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9793757009765572,0.0,0,0.0,0.0,0.0
3171,0.0,0.158244248396577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.103410881000661,0.0,0,0.7520715067026142,0.5587331058416228,0.5254588666650422
3172,0.0,0.014031103247145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0175181802143858,0.0,0,0.1229338596118484,0.0805450682811489,0.0637501026210315
3173,11.32571392000259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9145858504448523,0.0,2,16.82021958255363,26.97496529710397,5.168995111442433
3174,5.380859614178835,0.0053399054668228,0.0,0.0,0.0,0.0,0.0,0.0,0.0170564053645157,1.1062567875257692,0.0,0,10.59127699984996,13.804966737495976,4.2269683474954975
3175,5.242871712857983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9702870752156216,0.0,0,6.311716195956366,11.380281751599092,2.5936109615025185
3176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8176656824832323,0.0,0,0.0,0.0,0.0
3177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9360027796529734,0.0,0,0.0,0.0,0.0
3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.120503597225712,0.0,0,0.0,0.0,0.0
3179,0.0,0.0921785089645476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6398296776935952,0.0,0,0.550039687165552,0.4059668480879063,0.4361410827406266
3180,0.0,0.0115941503692786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1903552305837893,0.0,0,1.1578043009051495,0.7451780963059168,0.5233279682280998
3181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
3182,0.6352960933511583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.146445927116747,0.0,0,1.7578170421776191,2.130070478598764,0.8931817828422871
3183,7.358773419302181,0.2015270367942045,0.3924407466734581,0.0,0.0,0.5665198921166221,0.0,0.2619989284826747,0.0,1.2255557802259511,0.0,0,15.804225108055055,19.64193837633474,6.9923197927953735
3184,7.727596873244656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9515059196669003,0.0,4,15.082644707375083,19.376088422662825,8.416256467083508
3185,8.953492495509646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9221587421109966,0.0,4,19.44752641050025,24.088003301186266,9.646758715544554
3186,6.921434847097515,0.0029525466856808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16243312336834,3.191524177836598,8,15.119779864169674,18.19103845885663,7.767847806613351
3187,4.443400573329567,0.0764513891131547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.153953344131038,6.25,18,9.663816187543706,12.251160287358084,3.386928429907964
3188,8.383142224264887,0.1929316610566349,0.1977107842978334,0.0,0.0,0.0,0.0,0.0,0.0,1.5182904568109985,2.018924994679744,4,16.60883219215264,21.954588099202137,6.370929857196307
3189,9.663171338742758,0.1475848181579279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8778300940877669,0.0,0,20.23727130446019,25.465636197422366,8.517341014355994
3190,4.636741518622077,0.2938299054068584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2301400432921326,0.0,4,11.890541514664784,13.529228669020254,5.73769157546725
3191,8.4763987438167,0.0874894563694769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1387091202620976,0.0,0,20.05299000967949,23.284198902624077,8.812808094336571
3192,11.434582711643252,0.1945494963381684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1996207394426857,0.0,0,28.626550055693205,32.4630347836346,12.62956420992226
3193,11.347250027446416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3820117304863673,0.0,16,23.10776408426075,29.764006144275196,8.542802135186088
3194,11.052718743844483,0.0104268832812924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351432794935279,0.0,0,24.545743640211924,30.097000401940285,8.942185749078634
3195,17.312623552426814,0.0191652659392423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5664062433954105,0.0,0,38.32700799931207,47.31504274443043,13.486855874176104
3196,7.187119499736873,0.0141924709063069,0.0,0.0,0.0,5.141285808158625,0.0,0.0,0.0,1.6335723054078377,0.0,8,14.732191229285643,19.47660566847439,5.629156509455873
3197,14.313369421922625,3.0068564692330715,0.0,0.0,0.0,8.090722900180296,0.0,0.0,0.0,0.4931419179736124,0.0,0,31.362396818450176,43.98787547077322,6.86898218398275
3198,24.54143123203569,0.1425721878180237,0.0,0.0,0.0,12.784360995328282,0.0,0.1267651296157079,0.0,0.9767289359801178,0.0,1,33.43282607283201,58.38452462829709,6.885428448418071
3199,7.105314520292566,0.0210269682265082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6622148837914626,0.0,0,17.777939397747115,20.48013646804089,15.657943976508756
3200,5.755287225149011,0.1477214769580549,0.0,0.0,0.0,0.0,0.4157460512569471,4.16669694284196,0.0,1.280612570190382,0.0,0,14.234513928107688,16.038732008977618,11.294070417856515
3201,5.280884909152727,0.0341809626623567,0.0,0.0,0.0,0.0,1.6301334184038,4.008145080557703,0.0,1.0518332002960078,0.0,0,11.00839796294694,13.274868653406113,10.554115024488658
3202,0.0,6.5665198135178535,0.0,0.0,0.0,0.0,0.0,3.419225365588932,0.0,0.8407876795346281,0.0,2,8.793623586140736,13.095670527982394,4.200180988797045
3203,0.3403496749831708,0.0,0.0,0.0,0.0,0.0,0.2056724382849179,2.669709727891458,0.0,1.323063529763467,0.0,0,1.4776845263619058,1.2277024215754055,0.9302956333766204
3204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7198793787261388,0.0,0.9146808330447502,0.0,0,0.0,0.0,0.0
3205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5058622374859132,0.0,0,0.0,0.0,0.0
3206,0.5383094987392377,0.0,0.0,0.0,0.0,0.0,0.0,3.2521590420873268,0.0,1.3388313861524554,0.0,0,2.149890868465406,1.8367621900687527,1.4466024371648285
3207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.2284245201590509,0.0,0,0.0,0.0,0.0
3208,0.0,0.6453362483845324,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.4079792425872795,0.0,0,1.5068653608061309,1.5696103789733469,0.6881076818974989
3209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52611053512674,0.0,0.5264132881057514,0.0,0,0.0,0.0,0.0
3210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.608655429385373,0.0,0.0,0.0,0,0.0,0.0,0.0
